m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.96,0.96,3.7832129232615723,2.358004014154734e-08,1.0,1.0,1.0,1.0
0.97,0.97,4.065191390652872,3.144005352206311e-08,1.0,1.0,1.0,1.0
0.98,0.98,4.464920175891208,4.716008028309468e-08,1.0,1.0,1.0,1.0
0.99,0.99,5.152297938244443,9.432016056618936e-08,1.0,1.0,1.0,1.0
0.1,0.2,0.0,1.0480017840687711e-09,,,,
0.1,0.3,,1.0480017840687711e-09,,,,
0.1,0.4,,1.0480017840687711e-09,,,,
0.1,0.5,,1.0480017840687711e-09,,,,
0.1,0.6,,1.0480017840687711e-09,,,,
0.1,0.7,,1.0480017840687711e-09,,,,
0.1,0.8,,1.0480017840687711e-09,,,,
0.1,0.9,,1.0480017840687711e-09,,,,
0.2,0.3,0.6558318735740906,1.1790020070773678e-09,1.0,1.0,1.0,1.0
0.2,0.4,0.0,1.1790020070773678e-09,,,,
0.2,0.5,,1.1790020070773678e-09,,,,
0.2,0.6,,1.1790020070773678e-09,,,,
0.2,0.7,,1.1790020070773678e-09,,,,
0.2,0.8,,1.1790020070773678e-09,,,,
0.2,0.9,,1.1790020070773678e-09,,,,
0.3,0.4,0.947617569414307,1.3474308652312782e-09,1.0,1.0,1.0,1.0
0.3,0.5,0.582899655987512,1.3474308652312782e-09,1.0,1.0,1.0,1.0
0.3,0.6,0.0,1.3474308652312782e-09,,,,
0.3,0.7,,1.3474308652312782e-09,,,,
0.3,0.8,,1.3474308652312782e-09,,,,
0.3,0.9,,1.3474308652312782e-09,,,,
0.4,0.5,1.1695594588372513,1.572002676103157e-09,1.0,1.0,1.0,1.0
0.4,0.6,0.939892178874537,1.572002676103157e-09,1.0,1.0,1.0,1.0
0.4,0.7,0.5565492766542918,1.572002676103157e-09,1.0,1.0,1.0,1.0
0.4,0.8,,1.572002676103157e-09,,,,
0.4,0.9,,1.572002676103157e-09,,,,
0.5,0.6,1.3619804581563222,1.8864032113237885e-09,1.0,1.0,1.0,1.0
0.5,0.7,1.1419580257817248,1.8864032113237885e-09,1.0,1.0,1.0,1.0
0.5,0.8,0.5258403076416316,1.8864032113237885e-09,1.0,1.0,1.0,1.0
0.5,0.9,,1.8864032113237885e-09,,,,
0.6,0.7,1.0,2.3580040141547357e-09,1.0,1.0,1.0,1.0
0.6,0.8,1.1504947316609875,2.3580040141547357e-09,1.0,1.0,1.0,1.0
0.6,0.9,,2.3580040141547357e-09,,,,
0.7,0.8,1.6989129250349178,3.144005352206314e-09,1.0,1.0,1.0,1.0
0.7,0.9,0.0,3.144005352206314e-09,,,,
0.8,0.9,1.6723767356734875,4.716008028309473e-09,1.0,1.0,1.0,1.0
