m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.1,0.4,3.708513066862316,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.5,4.620114506958276,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.6,5.523137163611584,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.7,6.415735221843629,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.8,7.295394529120346,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.9,8.195987029498754,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.2,0.3,1.289728043577631,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.4,1.7085130668623156,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.5,2.1201145069582776,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.6,2.523137163611586,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.7,2.915735221843628,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.8,3.335993124944124,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.9,4.536418382828267,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.3,0.4,1.0418464001956487,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.5,1.2867811736249446,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.6,1.5238551221072782,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.7,1.7804540248006582,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.8,2.1802663867405028,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.9,3.5557536486184413,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.4,0.5,0.8719887568651661,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.6,1.040004453643959,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.7,1.2474029062976228,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.8,1.621924354411025,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.9,2.970877397374573,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.5,0.6,0.7441312242084209,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.7,0.9109181462991321,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.8,1.2404784212959297,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.9,2.41573522184363,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.6,0.7,0.6491258279171361,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.6,0.8,0.9168332207542781,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.6,0.9,1.857374019508789,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.7,0.8,0.6073740195087887,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.7,0.9,1.2953945291203477,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.8,0.9,0.7293182678690189,4.5000900013500165e-11,1.0,1.0,1.0,0.0
