m,M,epsilon_of_M,NICV
0.0,0.0,0.25,0.47673202229785167
0.0,0.0,0.25,0.9274611367860692
0.0,0.0,0.25,0.814494815753022
0.0,0.0,0.25,0.5342072721254155
0.0,0.0,0.25,1.692601978878432
0.0,0.0,0.25,0.6287252179796246
0.0,0.0,0.25,0.6367093096821909
0.0,0.0,0.25,0.44675295525079217
0.0,0.0,0.25,0.5577007300474393
0.0,0.0,0.25,1.094111429059219
0.0,0.0,0.25,0.6512591586565469
0.0,0.0,0.25,1.398116348968583
0.0,0.0,0.25,1.0347173220261074
0.0,0.0,0.25,0.45173598475143917
0.0,0.0,0.25,0.5477440329757914
0.0,0.0,0.25,0.5205870852134358
0.0,0.0,0.25,0.5063132617447851
0.0,0.0,0.25,0.7005138935674468
0.0,0.0,0.25,0.7336073184759934
0.0,0.0,0.25,0.48223987617245057
0.0,0.0,0.25,2.3914253839148447
0.0,0.0,0.25,0.9731105124067347
0.0,0.0,0.25,0.5353944093720235
0.0,0.0,0.25,0.46510634664343775
0.0,0.0,0.25,0.5315651991373124
0.0,0.0,0.25,0.841981926903167
0.0,0.0,0.25,0.9722567500937586
0.0,0.0,0.25,0.43130107087173297
0.0,0.0,0.25,0.5621173825348798
0.0,0.0,0.25,0.9252396885807149
0.0,0.0,0.25,0.7133312834388158
0.0,0.0,0.25,0.5654486405358687
0.0,0.0,0.25,0.5323958696093599
0.0,0.0,0.25,0.6224993003958345
0.0,0.0,0.25,0.48188596532615924
0.0,0.0,0.25,0.43720689359780895
0.0,0.0,0.25,0.5974718086567227
0.0,0.0,0.25,0.6206447121796904
0.0,0.0,0.25,0.6570603695854285
0.0,0.0,0.25,0.5066586337472916
0.0,0.0,0.25,1.0251789009166823
0.0,0.0,0.25,0.4095257149132678
0.0,0.0,0.25,0.5593762601533976
0.0,0.0,0.25,0.5346073191786704
0.0,0.0,0.25,0.4535715705564135
0.0,0.0,0.25,0.5743936646054991
0.0,0.0,0.25,0.9214920947945048
0.0,0.0,0.25,0.6681292448257308
0.0,0.0,0.25,0.7218030201378174
0.0,0.0,0.25,0.7629238307304805
0.0,0.0,0.25,0.5722815210104385
