m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.93,0.93,2962.6453703703705,-131927.08768559564,-659924.2126167184,-19040.92134444984,-96668.13890470442,-98552.92409254017,-545932.0866968203
0.94,0.94,2962.6453703703705,-191627.56347736195,-856365.9350733422,-21267.01193589124,-102124.19319081286,-143310.48026218294,-741068.1282792646
0.95,0.95,2962.6453703703705,-216214.00992136495,-1569446.7201805557,-27681.995699779916,-142913.93309724607,-134661.75495784602,-1377410.3496871588
0.96,0.96,2962.6453703703705,-306035.62208158785,-2087754.9442642184,-35486.2418917688,-215388.27317392104,-196521.39777007603,-1854981.0113745276
0.97,0.97,2962.6453703703705,-598121.1133900738,-5775076.799579722,-65985.87386257021,-303945.9589392214,-404414.61246391875,-5396601.170533017
0.98,0.98,2962.6453703703705,-1943336.5756146028,-856919021.6248385,-115826.97066162314,-686479.1666629725,-1531023.137959039,-856078010.289134
0.99,0.99,2962.6453703703705,-527448324.4296136,-17805262551.70787,-355894.61501349,-3438606.786004848,-525766717.74611,-17802956574.093277
0.1,0.2,2962.6453703703705,-303.9224362016486,-569.832642986531,,,-667.5643643915905,-2809.525658919732
0.1,0.3,2962.6453703703705,-155.3057686837913,-576.5634187736932,,,-589.4537051898881,-3008.0251209120756
0.1,0.4,2962.6453703703705,44.272314702399854,-1244.1320019752588,,,-512.3629195833579,-3451.2234209225603
0.1,0.5,2962.6453703703705,10.962680159694969,-1303.6359901969427,,,-717.7603684886355,-3836.9928059148333
0.1,0.6,2962.6453703703705,-369.3305410016521,-1532.7449942186308,,,-784.3888554028763,-4160.074792424252
0.1,0.7,2962.6453703703705,-378.263974889995,-1307.7094398550862,,,-724.0082848288453,-3893.5070403204536
0.1,0.8,2962.6453703703705,-525.592668058229,-2076.425224781553,,,-973.1877326407937,-4990.676006276277
0.1,0.9,2962.6453703703705,-539.9628358141493,-2403.181987014142,,,-1099.66138875658,-4600.986058313564
0.2,0.3,2962.6453703703705,-383.6571610291051,-1944.3924508365926,-1209.8151087151027,-7438.169952850206,-619.4555436982725,-2754.806056697009
0.2,0.4,2962.6453703703705,-327.3292650131656,-1768.748038052352,,,-692.8778557619084,-3876.115226840625
0.2,0.5,2962.6453703703705,-598.2028859628367,-1212.9966951471597,,,-946.1957371594029,-3682.3154196439755
0.2,0.6,2962.6453703703705,-572.7993791224292,-3052.9288422700656,,,-1049.3763911703904,-5272.331540545368
0.2,0.7,2962.6453703703705,-609.4811851466364,-3059.9020890799666,,,-1094.7845586084045,-5477.959448825511
0.2,0.8,2962.6453703703705,-1177.9446659130645,-2606.659692147319,,,-1621.5893628639064,-5079.125661702419
0.2,0.9,2962.6453703703705,-839.788191246809,-3726.5232098611446,,,-1328.4141024297692,-6183.170524110221
0.3,0.4,2962.6453703703705,-818.2844810770819,-3175.451244895457,-805.6331351589101,-4588.551506788934,-884.2493427329927,-3497.592035043583
0.3,0.5,2962.6453703703705,-883.6396996760495,-4170.57544607465,-2458.8983895079014,-14932.092942710076,-1160.8618758485557,-5441.216310136075
0.3,0.6,2962.6453703703705,-889.9810527590164,-4572.830249669612,,,-1117.8008158382343,-6060.2319592281565
0.3,0.7,2962.6453703703705,-985.578884270742,-4218.384535209029,,,-1332.8548144047327,-5534.988203204335
0.3,0.8,2962.6453703703705,-1365.4421953944316,-4817.642709623038,,,-1712.1943415477906,-7677.65346560914
0.3,0.9,2962.6453703703705,-1174.0675833732605,-5267.0857073885545,,,-1576.0124223360722,-7989.0036093084345
0.4,0.5,2962.6453703703705,-1469.9827157716418,-5985.949626617486,-1243.7837625138295,-4235.1642774652155,-1169.8432164983833,-4636.430739280046
0.4,0.6,2962.6453703703705,-1334.5198377455356,-4828.684350538682,-1538.0717814690383,-6722.618361559494,-1400.6547851025425,-4807.912868193482
0.4,0.7,2962.6453703703705,-1708.4224736546107,-7822.278682926047,-5397.985480987508,-21652.88390898172,-1900.2850498032485,-8887.453626075074
0.4,0.8,2962.6453703703705,-1848.9279084952577,-7704.714895638599,,,-2042.6993716921165,-9064.612213991575
0.4,0.9,2962.6453703703705,-1741.9309887498168,-8718.95889968031,,,-2186.1037922334367,-10718.38742977258
0.5,0.6,2962.6453703703705,-2583.9032563472774,-10493.648220141451,-984.7737450893648,-4357.82678778509,-2240.2759140556514,-8548.48824115215
0.5,0.7,2962.6453703703705,-2121.1210671788303,-10276.892717601184,-1863.2290815050637,-7863.587870228075,-2040.1673610530497,-9829.531933473947
0.5,0.8,2962.6453703703705,-1971.9770976355271,-12334.42589730082,-9637.88900896217,-44698.8337211102,-2148.1793339245423,-13446.299098760319
0.5,0.9,2962.6453703703705,-2452.4447039461934,-11664.819489240117,,,-2900.8552818258236,-13638.696057705367
0.6,0.7,2962.6453703703705,-3788.486064749204,-16363.796354610935,-4449.714904849966,-16674.19802603605,-3136.3392347087092,-12774.847495529713
0.6,0.8,2962.6453703703705,-3550.36713395377,-19418.316745281223,-3336.863843419587,-14778.718399290516,-3615.984516676304,-18713.25417956466
0.6,0.9,2962.6453703703705,-3867.914174894923,-21241.58332969959,,,-4227.113204392802,-23054.808814197284
0.7,0.8,2962.6453703703705,-7407.304525078882,-33894.94381665593,-3885.231558692697,-13038.9554351504,-6759.794420790717,-28993.358056927213
0.7,0.9,2962.6453703703705,-7376.022104879559,-39012.683684156655,,,-7640.49074423477,-39530.22511281126
0.8,0.9,2962.6453703703705,-16138.774121254217,-92434.82639890775,-6595.838098715948,-31042.503758493203,-15640.10682911544,-90218.2915720531
0.01,0.02,2962.6453703703705,22.926546783889876,-225.14961777779445,,,-446.2305347840931,-2217.1563184363063
0.01,0.03,2962.6453703703705,-45.73391979069015,-169.88758066708942,,,-520.9671163898407,-2558.7847592822463
0.01,0.04,2962.6453703703705,2.3943520259923616,-161.9848157948586,,,-434.17627169748687,-2923.5321826961836
0.01,0.05,2962.6453703703705,-193.27380534809834,206.2620202413973,,,-655.4983717085117,-2670.0604350232697
0.01,0.06,2962.6453703703705,-76.48589736014577,-355.6403781786057,,,-533.8250315765536,-3023.374810187885
0.01,0.07,2962.6453703703705,-1.661956269024472,-149.98881085054018,,,-459.50990884503125,-2809.992195220537
0.01,0.08,2962.6453703703705,21.08829245430968,-502.26678351307737,,,-512.9399367924766,-3244.149745894158
0.01,0.09,2962.6453703703705,-80.6838066192094,-291.113368888663,,,-525.9960116560272,-3271.9827148306977
0.02,0.03,2962.6453703703705,-67.04228377072434,-16.373759843907465,-1373.9955983291024,-5468.407789779882,-324.5727727296774,-1563.363557659218
0.02,0.04,2962.6453703703705,10.931637043131445,32.93635078838406,,,-442.50838674892526,-2288.706058980031
0.02,0.05,2962.6453703703705,-147.42019147516913,-611.9024277391022,,,-533.6773483196185,-2851.217363803202
0.02,0.06,2962.6453703703705,149.7068592543975,-38.48206680026033,,,-439.16217707902126,-2410.1406476375378
0.02,0.07,2962.6453703703705,71.08143049740454,146.97561812591812,,,-388.4144130819027,-2243.674520158616
0.02,0.08,2962.6453703703705,-6.0991737249498215,-562.6110382675101,,,-445.63095510353094,-3104.073335286342
0.02,0.09,2962.6453703703705,105.3357036044701,114.37017503351126,,,-432.35553360095525,-2599.7682144875776
0.03,0.04,2962.6453703703705,-135.44409300534357,-388.2447448203825,-680.1413686115054,-2236.0480200286543,-322.01307811706096,-1300.57940070643
0.03,0.05,2962.6453703703705,-117.83584662351677,85.30550213541073,-3383.567205715564,-18682.244875569988,-269.3452150255044,-1611.813893357365
