m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.79,0.79,0.8554794359318091,1.0714500003214333e-09,0.3205,0.3065,0.3185,0.3145
0.8,0.8,0.8838200526074405,1.1250225003375047e-09,0.3015,0.3025,0.2965,0.292
0.81,0.81,0.9142368698010942,1.1842342108815842e-09,0.3215,0.3135,0.325,0.3105
0.82,0.82,0.9469824771800911,1.2500250003750043e-09,0.3,0.2935,0.3025,0.2965
0.83,0.83,0.9823547433177496,1.3235558827500047e-09,0.3055,0.305,0.3065,0.3045
0.84,0.84,1.0207079903521874,1.4062781254218806e-09,0.2885,0.276,0.284,0.289
0.85,0.85,1.062467802085996,1.5000300004500057e-09,0.278,0.276,0.2855,0.282
0.86,0.86,1.1081509758442802,1.6071750004821492e-09,0.25,0.2465,0.2555,0.254
0.87,0.87,1.1583929144508198,1.7308038466730842e-09,0.229,0.2325,0.2295,0.238
0.88,0.88,1.2139860457936094,1.875037500562508e-09,0.2405,0.2395,0.2455,0.2365
0.89,0.89,1.275935050784628,2.0454954551590984e-09,0.2555,0.255,0.2575,0.2525
0.9,0.9,1.3455385537002147,2.2500450006750093e-09,0.2205,0.215,0.2185,0.223
0.91,0.91,1.424514083833287,2.500050000750011e-09,0.222,0.2215,0.23,0.22
0.92,0.92,1.5151970565903565,2.8125562508437628e-09,0.219,0.2105,0.2155,0.2155
0.93,0.93,1.6208734670599652,3.2143500009642996e-09,0.2035,0.1885,0.1985,0.198
0.94,0.94,1.7463709781420602,3.750075001125011e-09,0.1965,0.1915,0.1915,0.1935
0.95,0.95,1.8991940825207472,4.500090001350014e-09,0.188,0.176,0.185,0.1875
0.96,0.96,2.091942505168724,5.625112501687516e-09,0.1615,0.1595,0.161,0.162
0.97,0.97,2.348276545835657,7.500150002250021e-09,0.1515,0.147,0.146,0.15
0.98,0.98,2.721379031882781,1.1250225003375031e-08,0.121,0.1225,0.123,0.1225
0.99,0.99,3.3810811219267833,2.2500450006750063e-08,0.1015,0.0975,0.0945,0.094
0.1,0.2,,2.5000500007500104e-10,,,,
0.1,0.3,,2.5000500007500104e-10,,,,
